City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,new norfolk,-42.7826,147.0587,18.72,83,100,1.24,AU,1712890642
364,mizdah,31.4451,12.9801,13.79,85,100,10.17,LY,1712890740
365,port blair,11.6667,92.75,31.02,79,75,2.57,IN,1712890740
366,belo jardim,-8.3356,-36.4242,21.58,96,72,1.33,BR,1712890740
367,khandyga,62.6667,135.6,0.46,99,100,4.26,RU,1712890740
368,piti village,13.4626,144.6933,31.49,74,40,6.69,GU,1712890740
369,soligalich,59.0778,42.2864,6.49,73,100,4.99,RU,1712890741
370,valparaiso,-33.0393,-71.6273,16.11,61,75,2.06,CL,1712890503
371,dinguiraye,11.3,-10.7167,28.54,45,97,1.75,GN,1712890741
372,naze,28.3667,129.4833,20.51,87,95,3.9,JP,1712890609
373,erwin,36.1451,-82.4168,14.59,96,99,6.78,US,1712890741
374,utrik,11.2278,169.8474,26.71,74,100,8.61,MH,1712890519
375,sittwe,20.15,92.9,30.09,42,0,0.96,MM,1712890741
376,taurage,55.2522,22.2897,8.88,93,100,4.97,LT,1712890741
377,bubaque,11.2833,-15.8333,24.19,69,1,7.38,GW,1712890742
378,letlhakeng,-24.0944,25.0298,15.09,75,0,3.03,BW,1712890742
379,hechuan,29.9947,106.2572,21.27,59,15,1.78,CN,1712890742
380,st. john's,47.5649,-52.7093,1.65,79,0,8.75,CA,1712890505
381,ugoofaaru,5.6667,73.0,29.37,74,28,2.08,MV,1712890518
382,qionghai,19.2425,110.4642,30.82,58,32,5.2,CN,1712890742
383,sangin,32.0728,64.8359,16.0,80,100,2.97,AF,1712890742
384,bayanhongor,46.7167,100.1167,2.72,44,53,1.8,MN,1712890742
385,uyuni,-20.4597,-66.825,10.68,26,8,7.04,BO,1712890743
386,constantia,44.1833,28.65,15.39,84,26,3.23,RO,1712890692
387,kimbe,-5.5502,150.1429,31.19,65,47,2.8,PG,1712890743
388,gillette,44.2911,-105.5022,6.64,51,0,1.54,US,1712890743
389,hopelchen,19.7667,-89.85,22.49,58,44,2.25,MX,1712890743
390,palangkaraya,-2.2,113.8333,31.92,61,100,1.27,ID,1712890743
391,valenca,-13.3703,-39.0731,22.78,98,87,1.37,BR,1712890743
392,taroa,8.7058,171.2275,27.59,80,100,7.82,MH,1712890744
393,lafiagi,8.8667,5.4167,29.19,60,100,2.43,NG,1712890744
394,dryden,49.7833,-92.7503,5.16,87,75,2.06,CA,1712890695
395,newman,37.3138,-121.0208,27.13,70,0,1.73,US,1712890744
396,caleta de carquin,-11.0925,-77.6267,21.53,87,96,4.51,PE,1712890692
397,grants pass,42.439,-123.3284,19.73,46,0,2.57,US,1712890636
398,chegdomyn,51.1167,133.0167,8.3,62,100,0.35,RU,1712890744
399,marsabit,2.3284,37.9899,20.23,80,54,3.56,KE,1712890744
400,jamestown,42.097,-79.2353,16.77,99,100,1.79,US,1712890726
401,buchanan,5.8808,-10.0467,26.84,88,100,1.45,LR,1712890745
402,boaz,34.2006,-86.1664,12.06,90,75,2.68,US,1712890745
403,yuzhno-kurilsk,44.0306,145.8556,4.65,76,100,4.76,RU,1712890745
404,ta'if,21.2703,40.4158,16.56,79,11,3.41,SA,1712890745
405,labytnangi,66.6572,66.4183,-6.46,95,100,3.46,RU,1712890636
406,prince rupert,54.3161,-130.3201,7.05,68,0,4.63,CA,1712890745
407,inverloch,-38.6333,145.7167,17.81,67,100,3.47,AU,1712890746
408,howrah,22.5892,88.3103,29.0,54,40,0.0,IN,1712890678
409,general acha,-37.377,-64.6043,8.87,79,100,3.85,AR,1712890562
410,afaahiti,-17.75,-149.2833,27.93,86,95,9.24,PF,1712890660
411,kristiansund,63.1115,7.732,9.36,61,46,1.54,NO,1712890746
412,barra de santo antonio,-9.4047,-35.5072,25.6,82,5,2.16,BR,1712890746
413,saint-joseph,-21.3667,55.6167,25.21,83,86,0.17,RE,1712890747
414,rio grande city,26.3798,-98.8203,24.5,28,65,7.36,US,1712890747
415,inawashiro,37.5667,140.1167,17.09,56,98,1.41,JP,1712890747
416,gizo,-8.103,156.8419,29.1,74,89,2.74,SB,1712890697
417,kavaratti,10.5669,72.642,29.14,70,30,3.71,IN,1712890747
418,miles city,46.4083,-105.8406,10.54,37,0,2.57,US,1712890747
419,jaguarao,-32.5661,-53.3758,17.81,66,92,4.87,BR,1712890748
420,lagoa,39.05,-27.9833,15.39,90,2,2.64,PT,1712890748
421,gambiran satu,-8.3939,114.1464,31.01,62,21,2.84,ID,1712890748
422,novyy urengoy,66.0833,76.6333,-15.49,91,100,11.17,RU,1712890748
423,farias brito,-6.9306,-39.5656,24.38,96,43,0.62,BR,1712890748
424,boa vista,2.8197,-60.6733,30.99,51,0,5.66,BR,1712890585
425,pacific grove,36.6177,-121.9166,17.44,75,0,2.57,US,1712890504
426,chandler,33.3062,-111.8412,30.51,18,0,3.09,US,1712890655
427,pudozh,61.8099,36.5345,3.3,80,100,5.36,RU,1712890748
428,tolanaro,-25.0319,46.9987,23.04,88,40,4.12,MG,1712890749
429,choroszcz,53.1433,22.9889,9.6,68,89,3.63,PL,1712890749
430,balqash,46.8481,74.995,3.33,70,0,10.0,KZ,1712890749
431,kununurra,-15.7667,128.7333,31.99,35,12,5.66,AU,1712890499
432,kuhdasht,33.535,47.6061,9.49,75,3,1.93,IR,1712890749
433,puerto lempira,15.2667,-83.7667,26.29,82,15,4.5,HN,1712890749
434,taltal,-25.4,-70.4833,18.06,80,33,1.72,CL,1712890654
435,vila franca do campo,37.7167,-25.4333,18.27,99,95,1.43,PT,1712890526
436,delesti,46.7,27.55,11.93,86,14,3.47,RO,1712890749
437,grande prairie,55.1667,-118.8027,11.1,32,75,1.54,CA,1712890143
438,kalach-na-donu,48.691,43.5264,15.73,65,5,3.54,RU,1712890750
439,waddan,29.1614,16.139,18.01,30,100,9.37,LY,1712890750
440,dolores,-36.3132,-57.6792,11.87,61,100,2.54,AR,1712890478
441,sao raimundo nonato,-9.0153,-42.6994,23.41,94,77,0.84,BR,1712890750
442,fiambala,-27.6871,-67.6149,12.65,84,70,2.19,AR,1712890750
443,nar'yan-mar,67.6713,53.087,1.73,100,100,7.6,RU,1712890751
444,mukher,18.7,77.3667,29.8,42,43,5.84,IN,1712890751
445,ituverava,-20.3394,-47.7806,24.45,71,100,1.17,BR,1712890751
446,ko samui,9.5357,99.9357,31.95,66,20,5.66,TH,1712890558
447,selfoss,63.9331,-20.9971,3.25,97,100,2.87,IS,1712890637
448,villa huidobro,-34.8383,-64.5869,8.5,87,100,3.45,AR,1712890751
449,zapolyarnyy,69.4154,30.8136,-0.4,92,100,6.05,RU,1712890751
450,igarka,67.4667,86.5833,-20.92,94,74,4.54,RU,1712890648
451,gurupi,-11.7292,-49.0686,23.75,76,90,2.25,BR,1712890751
452,afif,23.9065,42.9172,18.89,66,87,4.57,SA,1712890752
453,takoradi,4.8845,-1.7554,26.78,84,100,0.88,GH,1712890752
454,sake,-1.5736,29.045,17.03,96,55,0.66,CD,1712890752
455,nadvoitsy,63.8667,34.3167,1.55,93,100,3.65,RU,1712890752
456,nova sintra,14.8667,-24.7167,22.61,76,8,5.25,CV,1712890582
457,usogorsk,63.4106,48.6872,4.81,100,100,6.55,RU,1712890752
458,pangody,65.85,74.4859,-12.18,93,100,13.26,RU,1712890511
459,xiaoshi,41.2971,124.1209,17.33,57,49,4.29,CN,1712890753
460,belmonte,-15.8631,-38.8828,25.6,85,8,1.78,BR,1712890753
461,mumford,5.2618,-0.759,27.7,81,100,1.39,GH,1712890695
462,kapa'a,22.0752,-159.319,23.99,90,100,0.0,US,1712890454
463,narvik,68.4384,17.4272,2.67,92,100,1.52,NO,1712890753
464,erenhot,43.6475,111.9767,18.23,26,3,7.24,CN,1712890567
465,hirara,24.8,125.2833,26.92,78,75,6.69,JP,1712890753
466,huarmey,-10.0681,-78.1522,22.55,83,59,4.35,PE,1712890268
467,cabrobo,-8.5142,-39.31,25.04,85,87,5.0,BR,1712890753
468,charters towers,-20.1,146.2667,28.2,32,0,3.74,AU,1712890754
469,shache,38.4167,77.2406,18.73,15,100,5.66,CN,1712890754
470,yekaterinoslavka,50.3734,129.1139,15.98,56,99,8.07,RU,1712890754
471,qujing,25.4833,103.7833,25.19,23,4,7.96,CN,1712890754
472,kailua-kona,19.6406,-155.9956,27.55,88,100,2.57,US,1712890754
473,changzhou,31.7833,119.9667,15.88,98,100,2.28,CN,1712890754
474,bratsk,56.1325,101.6142,-0.73,95,100,1.99,RU,1712890754
475,peterhead,57.5058,-1.7981,11.36,96,100,6.47,GB,1712890602
476,gaoping,30.7758,106.1029,23.48,58,100,2.15,CN,1712890693
477,margate,51.3813,1.3862,11.28,86,94,3.58,GB,1712890755
478,bahia de caraquez,-0.6,-80.4167,28.1,83,68,1.03,EC,1712890755
479,aldan,58.6031,125.3894,-2.55,94,100,3.8,RU,1712890755
480,pangai,-19.8,-174.35,29.06,74,75,4.63,TO,1712890755
481,arawa,-6.2132,155.5367,29.35,83,100,0.46,PG,1712890755
482,frontera,26.9333,-101.45,25.5,12,95,4.82,MX,1712890756
483,kudahuvadhoo,2.6708,72.8944,29.12,71,94,0.51,MV,1712890756
484,verkh-chebula,56.0308,87.6218,-4.24,63,100,4.02,RU,1712890756
485,tortoli,39.9256,9.6572,12.9,24,0,6.69,IT,1712890756
486,hancheng,32.5186,112.3522,22.21,64,0,1.17,CN,1712890756
487,santyoku,37.4406,129.1708,19.02,57,2,2.72,KR,1712890756
488,lodja,-3.4833,23.4333,23.03,89,100,1.07,CD,1712890519
489,mariental,-24.6333,17.9667,18.08,41,35,4.53,NA,1712890757
490,ciudad del este,-25.5167,-54.6167,24.41,100,40,2.06,PY,1712890664
491,arraial do cabo,-22.9661,-42.0278,24.85,85,40,2.09,BR,1712890691
492,polyarnyy,69.1989,33.4478,-1.41,86,100,9.2,RU,1712890653
493,ulladulla,-35.35,150.4667,22.09,61,8,4.46,AU,1712890757
494,byron bay,-28.65,153.6167,23.73,65,70,5.41,AU,1712890757
495,kimbo,10.4,-13.55,23.04,72,54,0.62,GN,1712890757
496,waingapu,-9.6567,120.2641,29.36,63,24,4.69,ID,1712890758
497,teluk nibung,3.001,99.8164,29.1,75,100,1.65,ID,1712890758
498,ixtapa,20.7,-105.2,22.9,82,39,0.45,MX,1712890758
499,grand baie,-20.0182,57.5802,25.81,89,90,0.45,MU,1712890758
500,porto barra do ivinheima,-22.9667,-53.6667,26.13,56,100,2.22,BR,1712890759
501,sovetskaya gavan',48.9723,140.2878,17.84,39,68,3.44,RU,1712890759
502,sao jose da coroa grande,-8.8978,-35.1478,26.52,84,12,1.87,BR,1712890759
503,cochrane,51.1834,-114.4687,9.39,44,100,3.09,CA,1712890759
504,sola,-13.8833,167.55,28.4,78,61,4.04,VU,1712890759
505,marka,1.7159,44.7717,28.55,76,65,3.08,SO,1712890759
506,kaa-khem,51.6833,94.7333,1.89,68,100,3.13,RU,1712890641
507,katsuura,35.1333,140.3,15.33,84,100,6.78,JP,1712890760
508,shakawe,-18.3667,21.85,18.3,54,100,2.31,BW,1712890760
509,lucapa,-8.4192,20.7447,19.41,97,99,1.03,AO,1712890760
510,mingguang,32.7802,117.9638,18.63,81,100,2.02,CN,1712890760
511,juba,4.8517,31.5825,25.41,69,75,2.04,SS,1712890760
512,kailahun,8.2833,-10.5667,22.91,95,62,0.35,SL,1712890760
513,lincheng,19.9078,109.6858,29.86,61,3,1.23,CN,1712890760
514,chernyshevskiy,63.0128,112.4714,-16.03,77,29,1.58,RU,1712890760
515,ribeira brava,32.65,-17.0667,23.73,27,4,1.9,PT,1712890604
516,balabac,7.9868,117.0645,30.1,67,87,5.92,PH,1712890761
517,quibala,-10.7337,14.98,17.74,98,100,1.04,AO,1712890761
518,pimenta bueno,-11.6725,-61.1936,23.17,96,100,1.88,BR,1712890761
519,vanimo,-2.6741,141.3028,29.08,82,92,1.83,PG,1712890761
520,bereket,39.2446,55.5154,14.56,81,100,4.8,TM,1712890761
521,ghat,24.9647,10.1728,20.74,31,21,5.12,LY,1712890691
522,miandrivazo,-19.5167,45.4667,23.6,95,47,0.31,MG,1712890761
523,camalu,30.85,-116.0667,16.48,86,24,2.57,MX,1712890761
524,posto fiscal rolim de moura,-13.0833,-62.2667,23.23,99,100,1.41,BR,1712890650
525,kampene,-3.6,26.6667,20.6,99,100,0.85,CD,1712890762
526,saint-pierre,-21.3393,55.4781,25.82,69,0,2.57,RE,1712890762
527,nizao,18.25,-70.2,27.04,80,15,7.28,DO,1712890762
528,lysekil,58.2743,11.4358,7.79,91,71,6.7,SE,1712890762
529,al hada,21.3675,40.2869,14.66,69,5,1.99,SA,1712890762
530,port macquarie,-31.4333,152.9167,24.94,68,12,4.46,AU,1712890477
531,pemba,-12.974,40.5178,27.39,94,40,4.12,MZ,1712890518
532,oral,51.2333,51.3667,8.99,81,0,5.0,KZ,1712890763
533,katsuren-haebaru,26.3369,127.8719,25.43,67,40,5.14,JP,1712890511
534,port saint john's,-31.6229,29.5448,14.66,65,11,5.78,ZA,1712890763
535,yanchep,-31.55,115.6833,26.45,40,9,1.27,AU,1712890763
536,magadan,59.5667,150.8,-0.82,93,25,1.29,RU,1712890574
537,siyabuswa,-25.1132,29.0445,13.96,81,1,3.81,ZA,1712890763
538,eagle pass,28.7091,-100.4995,23.48,23,4,5.23,US,1712890720
539,porto novo,6.4965,2.6036,29.9,80,88,4.83,BJ,1712890763
540,northam,51.0333,-4.2167,9.78,95,100,6.38,GB,1712890764
541,tres arroyos,-38.3739,-60.2798,9.29,69,100,2.61,AR,1712890731
542,jiagedaqi,50.4167,124.1167,13.76,50,100,2.87,CN,1712890764
543,ruska poliana,49.417,31.9201,10.96,72,98,3.01,UA,1712890764
544,merizo village,13.2658,144.6691,31.31,84,100,5.98,GU,1712890764
545,linxia chengguanzhen,35.6003,103.2064,15.0,22,0,2.2,CN,1712890764
546,kayangel,8.0823,134.7173,28.22,78,99,4.42,PW,1712890665
547,ulanhot,46.0833,122.0833,22.62,23,100,6.6,CN,1712890762
548,athlone,53.4333,-7.95,12.01,98,100,3.32,IE,1712890765
549,hotan,37.0997,79.9269,22.92,10,25,2.44,CN,1712890510
550,guaraniacu,-25.1008,-52.8781,20.51,70,100,1.51,BR,1712890634
551,lensk,60.7253,114.9278,-9.93,75,100,1.88,RU,1712890765
552,lamu,-2.2717,40.902,27.63,86,72,3.55,KE,1712890765
553,mont-dore,-22.2833,166.5833,27.78,99,99,3.87,NC,1712890765
554,mili,6.0815,171.735,26.91,87,100,7.2,MH,1712890502
555,hun,29.1268,15.9477,17.98,27,99,6.75,LY,1712890765
556,ayr,55.4627,-4.6339,12.99,88,75,6.17,GB,1712890765
557,parvatipuram,18.7833,83.4333,31.48,41,76,0.32,IN,1712890766
